date,product,region,units_sold,unit_price,discount,revenue
2025-04-06,Keyboard,South,20,45,0.05,855.0
2025-04-06,Keyboard,East,25,45,0.1,1012.5
2025-04-06,Mouse,West,28,25,0.05,665.0
2025-04-06,Mouse,North,32,25,0.05,760.0
2025-04-06,Mouse,South,18,25,0.0,450.0
2025-04-06,Mouse,East,24,25,0.05,570.0
2025-04-06,Headset,West,16,60,0.0,960.0
2025-04-06,Headset,North,14,60,0.15,714.0
2025-04-06,Headset,South,19,60,0.0,1140.0
2025-04-06,Headset,East,12,60,0.0,720.0
2025-04-06,Printer,West,6,180,0.1,972.0
2025-04-06,Printer,North,8,180,0.1,1296.0
2025-04-06,Printer,South,9,180,0.0,1620.0
2025-04-06,Printer,East,10,180,0.1,1620.0
2025-04-06,Router,West,14,80,0.1,1008.0
2025-04-06,Router,North,13,80,0.0,1040.0
2025-04-06,Router,South,18,80,0.1,1296.0
2025-04-06,Router,East,23,80,0.05,1748.0
2025-04-06,Webcam,West,13,55,0.05,679.25
2025-04-06,Webcam,North,16,55,0.0,880.0
2025-04-06,Webcam,South,11,55,0.15,514.25
2025-04-06,Webcam,East,13,55,0.0,715.0
2025-04-07,Laptop,West,7,650,0.0,4550.0
2025-04-07,Laptop,North,16,650,0.0,10400.0
2025-04-07,Laptop,South,6,650,0.05,3705.0
2025-04-07,Laptop,East,6,650,0.05,3705.0
2025-04-07,Monitor,West,9,220,0.05,1881.0
2025-04-07,Monitor,North,13,220,0.1,2574.0
2025-04-07,Monitor,South,12,220,0.0,2640.0
2025-04-07,Monitor,East,18,220,0.05,3762.0
2025-04-07,Keyboard,West,36,45,0.15,1377.0
2025-04-07,Keyboard,North,24,45,0.1,972.0
2025-04-07,Keyboard,South,16,45,0.0,720.0
2025-04-07,Keyboard,East,19,45,0.0,855.0
2025-04-07,Mouse,West,36,25,0.0,900.0
2025-04-07,Mouse,North,24,25,0.05,570.0
2025-04-07,Mouse,South,34,25,0.1,765.0
2025-04-07,Mouse,East,31,25,0.0,775.0
2025-04-07,Headset,West,15,60,0.0,900.0
2025-04-07,Headset,North,14,60,0.05,798.0
2025-04-07,Headset,South,14,60,0.0,840.0
2025-04-07,Headset,East,12,60,0.05,684.0
2025-04-07,Printer,West,5,180,0.0,900.0
2025-04-07,Printer,North,9,180,0.1,1458.0
2025-04-07,Printer,South,5,180,0.05,855.0
2025-04-07,Printer,East,10,180,0.0,1800.0
2025-04-07,Router,West,21,80,0.0,1680.0
2025-04-07,Router,North,6,80,0.05,456.0
2025-04-07,Router,South,12,80,0.1,864.0
2025-04-07,Router,East,17,80,0.0,1360.0
2025-04-07,Webcam,West,11,55,0.0,605.0
2025-04-07,Webcam,North,17,55,0.0,935.0
2025-04-07,Webcam,South,16,55,0.0,880.0
2025-04-07,Webcam,East,14,55,0.0,770.0
2025-04-08,Laptop,West,14,650,0.1,8190.0
2025-04-08,Laptop,North,11,650,0.0,7150.0
2025-04-08,Laptop,South,7,650,0.0,4550.0
2025-04-08,Laptop,East,17,650,0.0,11050.0
2025-04-08,Monitor,West,24,220,0.0,5280.0
2025-04-08,Monitor,North,14,220,0.0,3080.0
2025-04-08,Monitor,South,8,220,0.0,1760.0
2025-04-08,Monitor,East,16,220,0.1,3168.0
2025-04-08,Keyboard,West,29,45,0.0,1305.0
2025-04-08,Keyboard,North,21,45,0.0,945.0
2025-04-08,Keyboard,South,24,45,0.1,972.0
2025-04-08,Keyboard,East,15,45,0.15,573.75
2025-04-08,Mouse,West,35,25,0.05,831.25
2025-04-08,Mouse,North,24,25,0.0,600.0
2025-04-08,Mouse,South,28,25,0.1,630.0
2025-04-08,Mouse,East,31,25,0.05,736.25
2025-04-08,Headset,West,10,60,0.0,600.0
2025-04-08,Headset,North,14,60,0.05,798.0
2025-04-08,Headset,South,19,60,0.0,1140.0
2025-04-08,Headset,East,11,60,0.1,594.0
2025-04-08,Printer,West,10,180,0.05,1710.0
2025-04-08,Printer,North,7,180,0.1,1134.0
2025-04-08,Printer,South,9,180,0.1,1458.0
2025-04-08,Printer,East,8,180,0.0,1440.0
2025-04-08,Router,West,22,80,0.1,1584.0
2025-04-08,Router,North,19,80,0.05,1444.0
2025-04-08,Router,South,16,80,0.1,1152.0
2025-04-08,Router,East,19,80,0.0,1520.0
2025-04-08,Webcam,West,10,55,0.0,550.0
2025-04-08,Webcam,North,8,55,0.0,440.0
2025-04-08,Webcam,South,13,55,0.05,679.25
2025-04-08,Webcam,East,14,55,0.05,731.5
2025-04-09,Laptop,West,19,650,0.05,11732.5
2025-04-09,Laptop,North,14,650,0.0,9100.0
2025-04-09,Laptop,South,12,650,0.0,7800.0
2025-04-09,Laptop,East,9,650,0.0,5850.0
2025-04-09,Monitor,West,10,220,0.15,1870.0
2025-04-09,Monitor,North,8,220,0.0,1760.0
2025-04-09,Monitor,South,10,220,0.0,2200.0
2025-04-09,Monitor,East,7,220,0.0,1540.0
2025-04-09,Keyboard,West,29,45,0.05,1239.75
2025-04-09,Keyboard,North,20,45,0.0,900.0
2025-04-09,Keyboard,South,19,45,0.05,812.25
2025-04-09,Keyboard,East,26,45,0.05,1111.5
2025-04-09,Mouse,West,24,25,0.0,600.0
2025-04-09,Mouse,North,31,25,0.0,775.0
2025-04-09,Mouse,South,27,25,0.05,641.25
2025-04-09,Mouse,East,48,25,0.05,1140.0
2025-04-09,Headset,West,20,60,0.0,1200.0
2025-04-09,Headset,North,15,60,0.05,855.0
2025-04-09,Headset,South,14,60,0.0,840.0
2025-04-09,Headset,East,8,60,0.0,480.0
2025-04-09,Printer,West,7,180,0.05,1197.0
2025-04-09,Printer,North,8,180,0.0,1440.0
2025-04-09,Printer,South,7,180,0.05,1197.0
2025-04-09,Printer,East,8,180,0.0,1440.0
2025-04-09,Router,West,17,80,0.1,1224.0
2025-04-09,Router,North,14,80,0.05,1064.0
2025-04-09,Router,South,11,80,0.05,836.0
2025-04-09,Router,East,17,80,0.0,1360.0
2025-04-09,Webcam,West,17,55,0.05,888.25
2025-04-09,Webcam,North,12,55,0.0,660.0
2025-04-09,Webcam,South,5,55,0.1,247.5
2025-04-09,Webcam,East,12,55,0.1,594.0
2025-04-10,Laptop,West,11,650,0.05,6792.5
2025-04-10,Laptop,North,7,650,0.05,4322.5
2025-04-10,Laptop,South,11,650,0.0,7150.0
2025-04-10,Laptop,East,8,650,0.05,4940.0
2025-04-10,Monitor,West,15,220,0.1,2970.0
2025-04-10,Monitor,North,14,220,0.0,3080.0
2025-04-10,Monitor,South,8,220,0.0,1760.0
2025-04-10,Monitor,East,9,220,0.05,1881.0
2025-04-10,Keyboard,West,25,45,0.1,1012.5
2025-04-10,Keyboard,North,17,45,0.0,765.0
2025-04-10,Keyboard,South,16,45,0.0,720.0
2025-04-10,Keyboard,East,18,45,0.1,729.0
2025-04-10,Mouse,West,29,25,0.0,725.0
2025-04-10,Mouse,North,34,25,0.05,807.5
2025-04-10,Mouse,South,31,25,0.1,697.5
2025-04-10,Mouse,East,36,25,0.15,765.0
2025-04-10,Headset,West,15,60,0.0,900.0
2025-04-10,Headset,North,17,60,0.1,918.0
2025-04-10,Headset,South,16,60,0.0,960.0
2025-04-10,Headset,East,15,60,0.05,855.0
2025-04-10,Printer,West,4,180,0.1,648.0
2025-04-10,Printer,North,9,180,0.0,1620.0
2025-04-10,Printer,South,6,180,0.0,1080.0
2025-04-10,Printer,East,9,180,0.0,1620.0
2025-04-10,Router,West,13,80,0.0,1040.0
2025-04-10,Router,North,12,80,0.0,960.0
2025-04-10,Router,South,13,80,0.1,936.0
2025-04-10,Router,East,16,80,0.0,1280.0
2025-04-10,Webcam,West,8,55,0.05,418.0
2025-04-10,Webcam,North,12,55,0.0,660.0
2025-04-10,Webcam,South,8,55,0.1,396.0
2025-04-10,Webcam,East,13,55,0.05,679.25
2025-04-11,Laptop,West,7,650,0.0,4550.0
2025-04-11,Laptop,North,7,650,0.0,4550.0
2025-04-11,Laptop,South,9,650,0.05,5557.5
2025-04-11,Laptop,East,11,650,0.1,6435.0
2025-04-11,Monitor,West,13,220,0.05,2717.0
2025-04-11,Monitor,North,11,220,0.0,2420.0
2025-04-11,Monitor,South,11,220,0.1,2178.0
2025-04-11,Monitor,East,17,220,0.05,3553.0
2025-04-11,Keyboard,West,23,45,0.1,931.5
2025-04-11,Keyboard,North,31,45,0.05,1325.25
2025-04-11,Keyboard,South,23,45,0.15,879.75
2025-04-11,Keyboard,East,22,45,0.1,891.0
2025-04-11,Mouse,West,34,25,0.05,807.5
2025-04-11,Mouse,North,28,25,0.0,700.0
2025-04-11,Mouse,South,22,25,0.0,550.0
2025-04-11,Mouse,East,33,25,0.05,783.75
2025-04-11,Headset,West,10,60,0.05,570.0
2025-04-11,Headset,North,15,60,0.05,855.0
2025-04-11,Headset,South,16,60,0.0,960.0
2025-04-11,Headset,East,15,60,0.0,900.0
2025-04-11,Printer,West,9,180,0.0,1620.0
2025-04-11,Printer,North,8,180,0.05,1368.0
2025-04-11,Printer,South,2,180,0.05,342.0
2025-04-11,Printer,East,7,180,0.0,1260.0
2025-04-11,Router,West,13,80,0.05,988.0
2025-04-11,Router,North,16,80,0.05,1216.0
2025-04-11,Router,South,15,80,0.1,1080.0
2025-04-11,Router,East,20,80,0.05,1520.0
2025-04-11,Webcam,West,14,55,0.05,731.5
2025-04-11,Webcam,North,10,55,0.0,550.0
2025-04-11,Webcam,South,10,55,0.05,522.5
2025-04-11,Webcam,East,15,55,0.05,783.75
2025-04-12,Laptop,West,11,650,0.15,6077.5
2025-04-12,Laptop,North,9,650,0.0,5850.0
2025-04-12,Laptop,South,9,650,0.05,5557.5
2025-04-12,Laptop,East,11,650,0.1,6435.0
2025-04-12,Monitor,West,17,220,0.0,3740.0
2025-04-12,Monitor,North,15,220,0.15,2805.0
2025-04-12,Monitor,South,13,220,0.1,2574.0
2025-04-12,Monitor,East,7,220,0.05,1463.0
2025-04-12,Keyboard,West,31,45,0.0,1395.0
2025-04-12,Keyboard,North,19,45,0.0,855.0
2025-04-12,Keyboard,South,15,45,0.1,607.5
2025-04-12,Keyboard,East,19,45,0.1,769.5
2025-04-12,Mouse,West,27,25,0.05,641.25
2025-04-12,Mouse,North,31,25,0.05,736.25
2025-04-12,Mouse,South,21,25,0.05,498.75
2025-04-12,Mouse,East,30,25,0.05,712.5
2025-04-12,Headset,West,14,60,0.0,840.0
2025-04-12,Headset,North,19,60,0.0,1140.0
2025-04-12,Headset,South,8,60,0.05,456.0
2025-04-12,Headset,East,12,60,0.0,720.0
2025-04-12,Printer,West,6,180,0.1,972.0
2025-04-12,Printer,North,4,180,0.1,648.0
2025-04-12,Printer,South,9,180,0.0,1620.0
2025-04-12,Printer,East,4,180,0.0,720.0
2025-04-12,Router,West,16,80,0.05,1216.0
2025-04-12,Router,North,13,80,0.1,936.0
2025-04-12,Router,South,14,80,0.05,1064.0
2025-04-12,Router,East,24,80,0.0,1920.0
2025-04-12,Webcam,West,13,55,0.1,643.5
2025-04-12,Webcam,North,8,55,0.15,374.0
2025-04-12,Webcam,South,7,55,0.0,385.0
2025-04-12,Webcam,East,12,55,0.05,627.0
2025-04-13,Laptop,West,12,650,0.0,7800.0
2025-04-13,Laptop,North,8,650,0.05,4940.0
2025-04-13,Laptop,South,3,650,0.0,1950.0
2025-04-13,Laptop,East,6,650,0.15,3315.0
2025-04-13,Monitor,West,11,220,0.0,2420.0
2025-04-13,Monitor,North,10,220,0.05,2090.0
2025-04-13,Monitor,South,10,220,0.15,1870.0
2025-04-13,Monitor,East,13,220,0.0,2860.0
2025-04-13,Keyboard,West,19,45,0.0,855.0
2025-04-13,Keyboard,North,25,45,0.0,1125.0
2025-04-13,Keyboard,South,16,45,0.0,720.0
2025-04-13,Keyboard,East,33,45,0.05,1410.75
2025-04-13,Mouse,West,35,25,0.0,875.0
2025-04-13,Mouse,North,29,25,0.0,725.0
2025-04-13,Mouse,South,32,25,0.05,760.0
2025-04-13,Mouse,East,25,25,0.0,625.0
2025-04-13,Headset,West,16,60,0.1,864.0
2025-04-13,Headset,North,12,60,0.1,648.0
2025-04-13,Headset,South,14,60,0.05,798.0
2025-04-13,Headset,East,15,60,0.0,900.0
2025-04-13,Printer,West,8,180,0.0,1440.0
2025-04-13,Printer,North,4,180,0.0,720.0
2025-04-13,Printer,South,7,180,0.1,1134.0
2025-04-13,Printer,East,7,180,0.1,1134.0
2025-04-13,Router,West,23,80,0.05,1748.0
2025-04-13,Router,North,18,80,0.05,1368.0
2025-04-13,Router,South,16,80,0.0,1280.0
2025-04-13,Router,East,16,80,0.0,1280.0
2025-04-13,Webcam,West,9,55,0.05,470.25
2025-04-13,Webcam,North,4,55,0.1,198.0
2025-04-13,Webcam,South,6,55,0.0,330.0
2025-04-13,Webcam,East,10,55,0.1,495.0
2025-04-14,Laptop,West,15,650,0.0,9750.0
2025-04-14,Laptop,North,6,650,0.05,3705.0
2025-04-14,Laptop,South,9,650,0.1,5265.0
2025-04-14,Laptop,East,6,650,0.05,3705.0
2025-04-14,Monitor,West,15,220,0.05,3135.0
2025-04-14,Monitor,North,9,220,0.1,1782.0
2025-04-14,Monitor,South,11,220,0.05,2299.0
2025-04-14,Monitor,East,15,220,0.1,2970.0
2025-04-14,Keyboard,West,25,45,0.0,1125.0
2025-04-14,Keyboard,North,12,45,0.0,540.0
2025-04-14,Keyboard,South,18,45,0.1,729.0
2025-04-14,Keyboard,East,25,45,0.05,1068.75
2025-04-14,Mouse,West,37,25,0.1,832.5
2025-04-14,Mouse,North,41,25,0.05,973.75
2025-04-14,Mouse,South,30,25,0.05,712.5
2025-04-14,Mouse,East,39,25,0.0,975.0
2025-04-14,Headset,West,21,60,0.1,1134.0
2025-04-14,Headset,North,9,60,0.1,486.0
2025-04-14,Headset,South,8,60,0.1,432.0
2025-04-14,Headset,East,14,60,0.0,840.0
2025-04-14,Printer,West,14,180,0.1,2268.0
2025-04-14,Printer,North,7,180,0.1,1134.0
2025-04-14,Printer,South,4,180,0.15,612.0
2025-04-14,Printer,East,5,180,0.15,765.0
2025-04-14,Router,West,16,80,0.0,1280.0
2025-04-14,Router,North,17,80,0.0,1360.0
2025-04-14,Router,South,13,80,0.0,1040.0
2025-04-14,Router,East,15,80,0.0,1200.0
2025-04-14,Webcam,West,12,55,0.0,660.0
2025-04-14,Webcam,North,11,55,0.0,605.0
2025-04-14,Webcam,South,17,55,0.0,935.0
2025-04-14,Webcam,East,16,55,0.1,792.0
2025-04-15,Laptop,West,9,650,0.05,5557.5
2025-04-15,Laptop,North,10,650,0.0,6500.0
2025-04-15,Laptop,South,10,650,0.15,5525.0
2025-04-15,Laptop,East,10,650,0.05,6175.0
2025-04-15,Monitor,West,12,220,0.0,2640.0
2025-04-15,Monitor,North,3,220,0.0,660.0
2025-04-15,Monitor,South,6,220,0.1,1188.0
2025-04-15,Monitor,East,11,220,0.0,2420.0
2025-04-15,Keyboard,West,20,45,0.05,855.0
2025-04-15,Keyboard,North,25,45,0.05,1068.75
2025-04-15,Keyboard,South,18,45,0.05,769.5
2025-04-15,Keyboard,East,11,45,0.05,470.25
2025-04-15,Mouse,West,38,25,0.1,855.0
2025-04-15,Mouse,North,26,25,0.0,650.0
2025-04-15,Mouse,South,27,25,0.0,675.0
2025-04-15,Mouse,East,33,25,0.0,825.0
2025-04-15,Headset,West,19,60,0.05,1083.0
2025-04-15,Headset,North,10,60,0.05,570.0
2025-04-15,Headset,South,9,60,0.05,513.0
2025-04-15,Headset,East,18,60,0.0,1080.0
2025-04-15,Printer,West,7,180,0.0,1260.0
2025-04-15,Printer,North,5,180,0.0,900.0
2025-04-15,Printer,South,4,180,0.0,720.0
2025-04-15,Printer,East,7,180,0.1,1134.0
2025-04-15,Router,West,21,80,0.0,1680.0
2025-04-15,Router,North,18,80,0.0,1440.0
2025-04-15,Router,South,16,80,0.05,1216.0
2025-04-15,Router,East,19,80,0.0,1520.0
2025-04-15,Webcam,West,20,55,0.0,1100.0
2025-04-15,Webcam,North,10,55,0.05,522.5
2025-04-15,Webcam,South,10,55,0.15,467.5
2025-04-15,Webcam,East,7,55,0.05,365.75
2025-04-16,Laptop,West,7,650,0.1,4095.0
2025-04-16,Laptop,North,12,650,0.15,6630.0
2025-04-16,Laptop,South,8,650,0.0,5200.0
2025-04-16,Laptop,East,12,650,0.05,7410.0
2025-04-16,Monitor,West,17,220,0.05,3553.0
2025-04-16,Monitor,North,9,220,0.1,1782.0
2025-04-16,Monitor,South,6,220,0.0,1320.0
2025-04-16,Monitor,East,8,220,0.05,1672.0
2025-04-16,Keyboard,West,22,45,0.0,990.0
2025-04-16,Keyboard,North,19,45,0.1,769.5
2025-04-16,Keyboard,South,21,45,0.05,897.75
2025-04-16,Keyboard,East,32,45,0.15,1224.0
2025-04-16,Mouse,West,40,25,0.05,950.0
2025-04-16,Mouse,North,32,25,0.0,800.0
2025-04-16,Mouse,South,24,25,0.05,570.0
2025-04-16,Mouse,East,35,25,0.15,743.75
2025-04-16,Headset,West,13,60,0.0,780.0
2025-04-16,Headset,North,15,60,0.0,900.0
2025-04-16,Headset,South,17,60,0.1,918.0
2025-04-16,Headset,East,16,60,0.0,960.0
2025-04-16,Printer,West,16,180,0.05,2736.0
2025-04-16,Printer,North,7,180,0.0,1260.0
2025-04-16,Printer,South,4,180,0.05,684.0
2025-04-16,Printer,East,7,180,0.0,1260.0
2025-04-16,Router,West,14,80,0.0,1120.0
2025-04-16,Router,North,17,80,0.0,1360.0
2025-04-16,Router,South,20,80,0.0,1600.0
2025-04-16,Router,East,19,80,0.05,1444.0
2025-04-16,Webcam,West,13,55,0.0,715.0
2025-04-16,Webcam,North,14,55,0.0,770.0
2025-04-16,Webcam,South,14,55,0.05,731.5
2025-04-16,Webcam,East,11,55,0.0,605.0
2025-04-17,Laptop,West,9,650,0.05,5557.5
2025-04-17,Laptop,North,9,650,0.05,5557.5
2025-04-17,Laptop,South,10,650,0.1,5850.0
2025-04-17,Laptop,East,11,650,0.1,6435.0
2025-04-17,Monitor,West,10,220,0.05,2090.0
2025-04-17,Monitor,North,14,220,0.0,3080.0
2025-04-17,Monitor,South,10,220,0.05,2090.0
2025-04-17,Monitor,East,12,220,0.1,2376.0
2025-04-17,Keyboard,West,21,45,0.1,850.5
2025-04-17,Keyboard,North,33,45,0.05,1410.75
2025-04-17,Keyboard,South,17,45,0.05,726.75
2025-04-17,Keyboard,East,21,45,0.0,945.0
2025-04-17,Mouse,West,34,25,0.0,850.0
2025-04-17,Mouse,North,31,25,0.1,697.5
2025-04-17,Mouse,South,31,25,0.0,775.0
2025-04-17,Mouse,East,29,25,0.1,652.5
2025-04-17,Headset,West,19,60,0.05,1083.0
2025-04-17,Headset,North,14,60,0.0,840.0
2025-04-17,Headset,South,8,60,0.0,480.0
2025-04-17,Headset,East,17,60,0.05,969.0
2025-04-17,Printer,West,7,180,0.05,1197.0
2025-04-17,Printer,North,7,180,0.1,1134.0
2025-04-17,Printer,South,1,180,0.05,171.0
2025-04-17,Printer,East,7,180,0.0,1260.0
2025-04-17,Router,West,27,80,0.1,1944.0
2025-04-17,Router,North,12,80,0.0,960.0
2025-04-17,Router,South,18,80,0.05,1368.0
2025-04-17,Router,East,24,80,0.0,1920.0
2025-04-17,Webcam,West,13,55,0.0,715.0
2025-04-17,Webcam,North,13,55,0.0,715.0
2025-04-17,Webcam,South,18,55,0.05,940.5
2025-04-17,Webcam,East,7,55,0.0,385.0
2025-04-18,Laptop,West,12,650,0.1,7020.0
2025-04-18,Laptop,North,16,650,0.05,9880.0
2025-04-18,Laptop,South,9,650,0.05,5557.5
2025-04-18,Laptop,East,11,650,0.05,6792.5
2025-04-18,Monitor,West,12,220,0.0,2640.0
2025-04-18,Monitor,North,14,220,0.0,3080.0
2025-04-18,Monitor,South,9,220,0.15,1683.0
2025-04-18,Monitor,East,12,220,0.05,2508.0
2025-04-18,Keyboard,West,16,45,0.05,684.0
2025-04-18,Keyboard,North,26,45,0.0,1170.0
2025-04-18,Keyboard,South,15,45,0.1,607.5
2025-04-18,Keyboard,East,28,45,0.1,1134.0
2025-04-18,Mouse,West,34,25,0.05,807.5
2025-04-18,Mouse,North,27,25,0.0,675.0
2025-04-18,Mouse,South,21,25,0.0,525.0
2025-04-18,Mouse,East,32,25,0.0,800.0
2025-04-18,Headset,West,20,60,0.0,1200.0
2025-04-18,Headset,North,11,60,0.05,627.0
2025-04-18,Headset,South,12,60,0.1,648.0
2025-04-18,Headset,East,18,60,0.0,1080.0
2025-04-18,Printer,West,13,180,0.0,2340.0
2025-04-18,Printer,North,12,180,0.05,2052.0
2025-04-18,Printer,South,11,180,0.1,1782.0
2025-04-18,Printer,East,5,180,0.0,900.0
2025-04-18,Router,West,13,80,0.0,1040.0
2025-04-18,Router,North,26,80,0.0,2080.0
2025-04-18,Router,South,16,80,0.1,1152.0
2025-04-18,Router,East,23,80,0.1,1656.0
2025-04-18,Webcam,West,12,55,0.1,594.0
2025-04-18,Webcam,North,17,55,0.1,841.5
2025-04-18,Webcam,South,15,55,0.15,701.25
2025-04-18,Webcam,East,9,55,0.0,495.0
2025-04-19,Laptop,West,12,650,0.0,7800.0
2025-04-19,Laptop,North,6,650,0.0,3900.0
2025-04-19,Laptop,South,7,650,0.0,4550.0
2025-04-19,Laptop,East,12,650,0.0,7800.0
2025-04-19,Monitor,West,15,220,0.05,3135.0
2025-04-19,Monitor,North,7,220,0.0,1540.0
2025-04-19,Monitor,South,10,220,0.0,2200.0
2025-04-19,Monitor,East,12,220,0.05,2508.0
2025-04-19,Keyboard,West,26,45,0.05,1111.5
2025-04-19,Keyboard,North,19,45,0.05,812.25
2025-04-19,Keyboard,South,11,45,0.0,495.0
2025-04-19,Keyboard,East,18,45,0.05,769.5
2025-04-19,Mouse,West,34,25,0.05,807.5
2025-04-19,Mouse,North,28,25,0.05,665.0
2025-04-19,Mouse,South,30,25,0.1,675.0
2025-04-19,Mouse,East,34,25,0.0,850.0
2025-04-19,Headset,West,24,60,0.15,1224.0
2025-04-19,Headset,North,15,60,0.15,765.0
2025-04-19,Headset,South,15,60,0.1,810.0
2025-04-19,Headset,East,14,60,0.0,840.0
2025-04-19,Printer,West,7,180,0.0,1260.0
2025-04-19,Printer,North,10,180,0.0,1800.0
2025-04-19,Printer,South,7,180,0.0,1260.0
2025-04-19,Printer,East,2,180,0.1,324.0
2025-04-19,Router,West,19,80,0.0,1520.0
2025-04-19,Router,North,13,80,0.0,1040.0
2025-04-19,Router,South,19,80,0.0,1520.0
2025-04-19,Router,East,9,80,0.1,648.0
2025-04-19,Webcam,West,11,55,0.05,574.75
2025-04-19,Webcam,North,6,55,0.1,297.0
2025-04-19,Webcam,South,4,55,0.0,220.0
2025-04-19,Webcam,East,8,55,0.0,440.0
2025-04-20,Laptop,West,9,650,0.0,5850.0
2025-04-20,Laptop,North,5,650,0.0,3250.0
2025-04-20,Laptop,South,8,650,0.05,4940.0
2025-04-20,Laptop,East,7,650,0.15,3867.5
2025-04-20,Monitor,West,21,220,0.15,3927.0
2025-04-20,Monitor,North,13,220,0.0,2860.0
2025-04-20,Monitor,South,16,220,0.1,3168.0
2025-04-20,Monitor,East,18,220,0.0,3960.0
2025-04-20,Keyboard,West,19,45,0.0,855.0
2025-04-20,Keyboard,North,20,45,0.0,900.0
2025-04-20,Keyboard,South,18,45,0.05,769.5
2025-04-20,Keyboard,East,21,45,0.1,850.5
2025-04-20,Mouse,West,25,25,0.1,562.5
2025-04-20,Mouse,North,29,25,0.0,725.0
2025-04-20,Mouse,South,28,25,0.1,630.0
2025-04-20,Mouse,East,36,25,0.0,900.0
2025-04-20,Headset,West,20,60,0.0,1200.0
2025-04-20,Headset,North,15,60,0.05,855.0
2025-04-20,Headset,South,14,60,0.05,798.0
2025-04-20,Headset,East,21,60,0.05,1197.0
2025-04-20,Printer,West,6,180,0.05,1026.0
2025-04-20,Printer,North,6,180,0.05,1026.0
2025-04-20,Printer,South,3,180,0.15,459.0
2025-04-20,Printer,East,11,180,0.0,1980.0
2025-04-20,Router,West,22,80,0.05,1672.0
2025-04-20,Router,North,11,80,0.0,880.0
2025-04-20,Router,South,20,80,0.1,1440.0
2025-04-20,Router,East,17,80,0.0,1360.0
2025-04-20,Webcam,West,9,55,0.0,495.0
2025-04-20,Webcam,North,6,55,0.05,313.5
2025-04-20,Webcam,South,7,55,0.1,346.5
2025-04-20,Webcam,East,8,55,0.0,440.0
2025-04-21,Laptop,West,9,650,0.0,5850.0
2025-04-21,Laptop,North,18,650,0.0,11700.0
2025-04-21,Laptop,South,5,650,0.0,3250.0
2025-04-21,Laptop,East,12,650,0.05,7410.0
2025-04-21,Monitor,West,9,220,0.15,1683.0
2025-04-21,Monitor,North,9,220,0.05,1881.0
2025-04-21,Monitor,South,10,220,0.05,2090.0
2025-04-21,Monitor,East,11,220,0.0,2420.0
2025-04-21,Keyboard,West,25,45,0.05,1068.75
2025-04-21,Keyboard,North,21,45,0.1,850.5
2025-04-21,Keyboard,South,27,45,0.0,1215.0
2025-04-21,Keyboard,East,23,45,0.15,879.75
2025-04-21,Mouse,West,36,25,0.0,900.0
2025-04-21,Mouse,North,26,25,0.0,650.0
2025-04-21,Mouse,South,24,25,0.0,600.0
2025-04-21,Mouse,East,24,25,0.0,600.0
2025-04-21,Headset,West,22,60,0.1,1188.0
2025-04-21,Headset,North,16,60,0.05,912.0
2025-04-21,Headset,South,10,60,0.0,600.0
2025-04-21,Headset,East,21,60,0.0,1260.0
2025-04-21,Printer,West,16,180,0.05,2736.0
2025-04-21,Printer,North,10,180,0.1,1620.0
2025-04-21,Printer,South,7,180,0.15,1071.0
2025-04-21,Printer,East,8,180,0.05,1368.0
2025-04-21,Router,West,11,80,0.0,880.0
2025-04-21,Router,North,21,80,0.1,1512.0
2025-04-21,Router,South,15,80,0.05,1140.0
2025-04-21,Router,East,17,80,0.05,1292.0
2025-04-21,Webcam,West,8,55,0.0,440.0
2025-04-21,Webcam,North,11,55,0.15,514.25
2025-04-21,Webcam,South,4,55,0.1,198.0
2025-04-21,Webcam,East,9,55,0.0,495.0
2025-04-22,Laptop,West,13,650,0.0,8450.0
2025-04-22,Laptop,North,8,650,0.05,4940.0
2025-04-22,Laptop,South,10,650,0.05,6175.0
2025-04-22,Laptop,East,16,650,0.0,10400.0
2025-04-22,Monitor,West,9,220,0.05,1881.0
2025-04-22,Monitor,North,10,220,0.0,2200.0
2025-04-22,Monitor,South,11,220,0.05,2299.0
2025-04-22,Monitor,East,11,220,0.1,2178.0
2025-04-22,Keyboard,West,19,45,0.1,769.5
2025-04-22,Keyboard,North,21,45,0.0,945.0
2025-04-22,Keyboard,South,19,45,0.0,855.0
2025-04-22,Keyboard,East,21,45,0.05,897.75
2025-04-22,Mouse,West,45,25,0.0,1125.0
2025-04-22,Mouse,North,28,25,0.1,630.0
2025-04-22,Mouse,South,25,25,0.05,593.75
2025-04-22,Mouse,East,38,25,0.05,902.5
2025-04-22,Headset,West,11,60,0.0,660.0
2025-04-22,Headset,North,13,60,0.05,741.0
2025-04-22,Headset,South,9,60,0.0,540.0
2025-04-22,Headset,East,16,60,0.0,960.0
2025-04-22,Printer,West,3,180,0.0,540.0
2025-04-22,Printer,North,8,180,0.0,1440.0
2025-04-22,Printer,South,5,180,0.0,900.0
2025-04-22,Printer,East,4,180,0.0,720.0
2025-04-22,Router,West,15,80,0.15,1020.0
2025-04-22,Router,North,12,80,0.0,960.0
2025-04-22,Router,South,19,80,0.0,1520.0
2025-04-22,Router,East,14,80,0.1,1008.0
2025-04-22,Webcam,West,11,55,0.0,605.0
2025-04-22,Webcam,North,10,55,0.0,550.0
2025-04-22,Webcam,South,7,55,0.15,327.25
2025-04-22,Webcam,East,12,55,0.05,627.0
2025-04-23,Laptop,West,15,650,0.0,9750.0
